Bid ranges (gross),Advertisers,Bids,Average bid CPM (gross) (THB),Estimated earnings from bids (THB),Impressions won,Winning bid CPM (gross) (THB),Close CPM (THB),Win %
THB 650.93 - THB 654.12,"Informations Systems Audit & Control Assoc, Inc",1,652.46,0.06,1,652.46,63.82,100.00%
THB 650.93 - THB 654.12,Netflix,2,652.45,0.13,2,652.45,63.82,100.00%
THB 650.93 - THB 654.12,TripAdvisor Group,1,652.59,0.24,1,652.59,236.63,100.00%
THB 650.93 - THB 654.12,TRUE,1,651.54,0.06,1,651.54,63.82,100.00%
THB 650.93 - THB 654.12,Unclassified advertisers,3,652.67,0.19,3,652.67,63.82,100.00%
THB 650.93 - THB 654.12,Under Armour,1,651.51,0,0,0,0,0.00%
THB 650.93 - THB 654.12,Vizury Interactive Solutions,1,651.12,0.32,1,651.12,322.15,100.00%
THB 657.31 - THB 660.51,JD.com,1,659.8,0.09,1,659.8,93.68,100.00%
THB 657.31 - THB 660.51,Netflix,4,658.4,0.19,4,658.4,47.86,100.00%
THB 657.31 - THB 660.51,Telenor Group,1,657.35,0.06,1,657.35,63.82,100.00%
THB 657.31 - THB 660.51,Unclassified advertisers,8,659.17,0.74,7,659.07,106.39,87.50%
THB 660.51 - THB 663.70,Netflix,3,662.08,0.19,3,662.08,63.82,100.00%
THB 660.51 - THB 663.70,TCC Group,1,662.29,0.1,1,662.29,97.42,100.00%
THB 660.51 - THB 663.70,traveloka.com,1,661.11,0.06,1,661.11,63.82,100.00%
THB 660.51 - THB 663.70,Unclassified advertisers,3,663.38,0.13,3,663.38,42.54,100.00%
THB 663.70 - THB 666.89,General Electric Company,1,664.75,0.06,1,664.75,63.82,100.00%
THB 663.70 - THB 666.89,Netflix,1,665.74,0.06,1,665.74,63.82,100.00%
THB 663.70 - THB 666.89,TopValue,1,665.39,0.06,1,665.39,63.82,100.00%
THB 663.70 - THB 666.89,Tune Group,2,665.4,0.13,2,665.4,63.82,100.00%
THB 663.70 - THB 666.89,Unclassified advertisers,2,664.43,0.56,2,664.43,281.56,100.00%
THB 666.89 - THB 670.08,BP,3,667.59,0.19,3,667.59,63.82,100.00%
THB 666.89 - THB 670.08,Netflix,2,667.46,0.13,2,667.46,63.82,100.00%
THB 666.89 - THB 670.08,Unclassified advertisers,3,668.59,0.19,3,668.59,63.82,100.00%
THB 670.08 - THB 673.27,Accor Group,3,671.62,0.19,3,671.62,63.82,100.00%
THB 670.08 - THB 673.27,Government Of Qatar,1,672.95,0.06,1,672.95,63.82,100.00%
THB 670.08 - THB 673.27,Netflix,3,671.81,0.19,3,671.81,63.82,100.00%
THB 670.08 - THB 673.27,TCC Group,1,673.08,0.06,1,673.08,63.82,100.00%
THB 670.08 - THB 673.27,Tune Group,7,671.71,0.51,7,671.71,72.79,100.00%
THB 670.08 - THB 673.27,Unclassified advertisers,4,672.53,0.19,2,671.91,92.53,50.00%
THB 673.27 - THB 676.46,IG,1,674.19,0.28,1,674.19,280.03,100.00%
THB 673.27 - THB 676.46,Netflix,2,674.56,0.13,2,674.56,63.82,100.00%
THB 673.27 - THB 676.46,TCC Group,1,673.33,0.06,1,673.33,63.82,100.00%
THB 673.27 - THB 676.46,TopValue,1,674.99,0.13,1,674.99,127.12,100.00%
THB 673.27 - THB 676.46,TripAdvisor Group,1,675.66,0,1,675.66,0,100.00%
THB 676.46 - THB 679.65,Netflix,2,677.31,0.13,2,677.31,63.82,100.00%
THB 676.46 - THB 679.65,Telenor Group,3,678.03,0.19,3,678.03,63.82,100.00%
THB 676.46 - THB 679.65,Unclassified advertisers,1,677.23,0.12,1,677.23,120.42,100.00%
THB 679.65 - THB 682.84,Booking Holdings,1,681.25,0.06,1,681.25,63.82,100.00%
THB 679.65 - THB 682.84,Central Group,1,679.87,0.06,1,679.87,63.82,100.00%
THB 679.65 - THB 682.84,Netflix,1,682.36,0,1,682.36,0,100.00%
THB 679.65 - THB 682.84,TRUE,1,682.62,0.25,1,682.62,246.08,100.00%
THB 679.65 - THB 682.84,Unclassified advertisers,4,680.62,0.26,4,680.62,63.94,100.00%
THB 682.84 - THB 686.03,Netflix,1,685.55,0.06,1,685.55,63.82,100.00%
THB 682.84 - THB 686.03,Unclassified advertisers,1,685.71,0,0,0,0,0.00%
THB 686.03 - THB 689.22,Accor Group,1,688.23,0.06,1,688.23,63.82,100.00%
THB 686.03 - THB 689.22,Aekyung Group,1,688.17,0.06,1,688.17,63.82,100.00%
THB 686.03 - THB 689.22,IG,1,688.55,0.27,1,688.55,270.46,100.00%
THB 686.03 - THB 689.22,Netflix,2,687.88,0.13,2,687.88,63.82,100.00%
THB 686.03 - THB 689.22,TopValue,1,686.96,0.06,1,686.96,63.82,100.00%
THB 686.03 - THB 689.22,Travelclick,1,686.19,0.1,1,686.19,99.04,100.00%
THB 686.03 - THB 689.22,TRUE,1,688.55,0.4,1,688.55,402.81,100.00%
THB 686.03 - THB 689.22,Unclassified advertisers,10,686.75,0.73,10,686.75,73.01,100.00%
THB 686.03 - THB 689.22,Vizury Interactive Solutions,29,686.66,3.23,28,686.67,115.37,96.55%
THB 689.22 - THB 692.41,Netflix,2,691.07,0.13,2,691.07,63.82,100.00%
THB 689.22 - THB 692.41,Unclassified advertisers,1,690.91,0.12,1,690.91,123.55,100.00%
THB 692.41 - THB 695.60,Tune Group,1,694.93,0.06,1,694.93,63.82,100.00%
THB 692.41 - THB 695.60,Unclassified advertisers,2,694.63,0.13,2,694.63,63.82,100.00%
THB 695.60 - THB 698.80,General Electric Company,1,696.34,0.06,1,696.34,63.82,100.00%
THB 695.60 - THB 698.80,Netflix,4,696.99,0.26,4,696.99,63.82,100.00%
THB 695.60 - THB 698.80,Unclassified advertisers,3,696.83,0.48,2,696.19,239.57,66.67%
THB 698.80 - THB 701.99,IG,4,699.56,1.21,4,699.56,303.51,100.00%
THB 698.80 - THB 701.99,Netflix,3,699.9,0.19,3,699.9,63.82,100.00%
THB 698.80 - THB 701.99,Telenor Group,1,701.25,0.06,1,701.25,63.82,100.00%
THB 698.80 - THB 701.99,Unclassified advertisers,2,700.26,0.13,2,700.26,63.82,100.00%
THB 701.99 - THB 705.18,Unclassified advertisers,1,702.59,0.06,1,702.59,63.82,100.00%
THB 705.18 - THB 708.37,Unclassified advertisers,2,707.59,0.2,2,707.59,100.06,100.00%
THB 708.37 - THB 711.56,Accor Group,5,710.98,0.29,5,710.98,58.56,100.00%
THB 708.37 - THB 711.56,Netflix,1,709.48,0.06,1,709.48,63.82,100.00%
THB 708.37 - THB 711.56,Shutterstock,1,710.86,0.06,1,710.86,63.82,100.00%
THB 708.37 - THB 711.56,traveloka.com,1,709.8,0.06,1,709.8,63.82,100.00%
THB 711.56 - THB 714.75,Accor Group,1,713.19,0.06,1,713.19,63.82,100.00%
THB 711.56 - THB 714.75,Netflix,3,712.69,0.19,3,712.69,63.82,100.00%
THB 711.56 - THB 714.75,Unclassified advertisers,1,713.63,0.41,1,713.63,411.14,100.00%
THB 714.75 - THB 717.94,Pomelo,1,715.74,0.06,1,715.74,63.82,100.00%
THB 714.75 - THB 717.94,Unclassified advertisers,1,714.81,0.06,1,714.81,63.82,100.00%
THB 714.75 - THB 717.94,บริษัท เกรียงกมล2009 จำกัด (สาขา 1),1,716.54,0.06,1,716.54,63.82,100.00%
THB 717.94 - THB 721.13,Accor Group,1,719.89,0.06,1,719.89,63.82,100.00%
THB 717.94 - THB 721.13,Tune Group,3,719.89,0.2,3,719.89,67.31,100.00%
THB 717.94 - THB 721.13,Unclassified advertisers,5,719.11,0.52,5,719.11,103.35,100.00%
THB 721.13 - THB 724.32,Central Group,1,723.14,0.06,1,723.14,63.82,100.00%
THB 721.13 - THB 724.32,Tune Group,6,722.34,0.38,6,722.34,63.82,100.00%
THB 721.13 - THB 724.32,Unclassified advertisers,1,722.6,0.06,1,722.6,63.82,100.00%
THB 724.32 - THB 727.51,Government Of Qatar,1,725.28,0.06,1,725.28,63.82,100.00%
THB 724.32 - THB 727.51,Netflix,1,726.49,0.06,1,726.49,63.82,100.00%
THB 724.32 - THB 727.51,TRUE,1,725.5,0.06,1,725.5,63.82,100.00%
THB 724.32 - THB 727.51,Tune Group,1,725.73,0.06,1,725.73,63.82,100.00%
THB 724.32 - THB 727.51,Unclassified advertisers,1,726.05,0.08,1,726.05,77.6,100.00%
THB 724.32 - THB 727.51,Under Armour,1,726.46,0.06,1,726.46,63.82,100.00%
THB 727.51 - THB 730.70,Aekyung Group,1,728.18,0.06,1,728.18,63.82,100.00%
THB 727.51 - THB 730.70,Unclassified advertisers,1,730.29,0.06,1,730.29,63.82,100.00%
THB 730.70 - THB 733.89,Tune Group,9,731.57,0.57,9,731.57,63.82,100.00%
THB 730.70 - THB 733.89,Unclassified advertisers,1,730.7,0.06,1,730.7,63.82,100.00%
THB 733.89 - THB 737.09,Netflix,2,734.77,0.13,2,734.77,63.82,100.00%
THB 733.89 - THB 737.09,TRUE,1,734.25,0.52,1,734.25,523.3,100.00%
THB 733.89 - THB 737.09,Tune Group,1,735.49,0.06,1,735.49,63.82,100.00%
THB 733.89 - THB 737.09,Unclassified advertisers,2,735.91,0.17,2,735.91,84.24,100.00%
THB 737.09 - THB 740.28,Accor Group,2,738.07,0.1,2,738.07,49.52,100.00%
THB 737.09 - THB 740.28,Shutterstock,1,738.94,0.12,1,738.94,120.49,100.00%
THB 737.09 - THB 740.28,Tune Group,2,739.43,0.06,1,739.19,63.82,50.00%
THB 740.28 - THB 743.47,Netflix,1,741.27,0.06,1,741.27,63.82,100.00%
THB 740.28 - THB 743.47,Tune Group,1,743.4,0.06,1,743.4,63.82,100.00%
THB 740.28 - THB 743.47,Unclassified advertisers,3,741.01,0.35,2,741.31,175.78,66.67%
THB 743.47 - THB 746.66,Accor Group,2,744.17,0.17,2,744.17,85.29,100.00%
THB 743.47 - THB 746.66,Netflix,1,743.95,0,0,0,0,0.00%
THB 743.47 - THB 746.66,Tune Group,1,743.85,0.06,1,743.85,63.82,100.00%
THB 743.47 - THB 746.66,Unclassified advertisers,2,744.46,0.18,2,744.46,89.98,100.00%
THB 746.66 - THB 749.85,Accor Group,1,748,0,0,0,0,0.00%
THB 746.66 - THB 749.85,Netflix,1,748.35,0.06,1,748.35,63.82,100.00%
THB 746.66 - THB 749.85,TCC Group,1,746.75,0.11,1,746.75,110.79,100.00%
THB 746.66 - THB 749.85,Unclassified advertisers,1,748.76,0.06,1,748.76,63.82,100.00%
THB 749.85 - THB 753.04,Accor Group,1,752.43,0.09,1,752.43,94.29,100.00%
THB 749.85 - THB 753.04,TCC Group,1,751.73,0.08,1,751.73,78.88,100.00%
THB 753.04 - THB 756.23,Tune Group,1,754.99,0.06,1,754.99,63.82,100.00%
THB 753.04 - THB 756.23,Unclassified advertisers,1,753.71,0.06,1,753.71,63.82,100.00%
THB 756.23 - THB 759.42,Pomelo,1,756.29,0.25,1,756.29,247.35,100.00%
THB 756.23 - THB 759.42,Unclassified advertisers,3,757.52,0.33,2,757.08,164.19,66.67%
THB 759.42 - THB 762.61,Netflix,1,762.33,0.06,1,762.33,63.82,100.00%
THB 759.42 - THB 762.61,TCC Group,1,761.75,0.51,1,761.75,510.54,100.00%
THB 759.42 - THB 762.61,The Walt Disney Company,2,759.71,0,0,0,0,0.00%
THB 759.42 - THB 762.61,Unclassified advertisers,2,762.05,0.19,2,762.05,93.05,100.00%
THB 762.61 - THB 765.80,Pomelo,1,764.14,0.32,1,764.14,323.93,100.00%
